Id,Title,Labels,Iteration,Iteration Start,Iteration End,Type,Estimate,Current State,Created at,Accepted at,Deadline,Requested By,Description,URL,Owned By,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status,Task,Task Status
136705595,Build out the basic application,"",1,"Dec 26, 2016","Jan 1, 2017",feature,2,started,"Dec 27, 2016",,,Jordan Hudgens,Create the initial DevcampPortfolio application and create a scaffold for the blog module.,https://www.pivotaltracker.com/story/show/136705595,Jordan Hudgens,Create application,not completed,Scaffold blog system,not completed
136707587,Action Cable - Live Data Feature,"",,,,feature,3,unscheduled,"Dec 27, 2016",,,Jordan Hudgens,Integrate a live chat feature for blog comments using ActionCable.,https://www.pivotaltracker.com/story/show/136707587,,ActionCable Overview,not completed,Build out form for comments,not completed,Build out the model,not completed,Integrate users and associate them with comments,not completed,Integrate the Redis database,not completed,Customize the views,not completed
136707201,Working with Lib,"",,,,feature,3,unscheduled,"Dec 27, 2016",,,Jordan Hudgens,Use the Lib directory to create a module that calls an outside API to display Tech News.,https://www.pivotaltracker.com/story/show/136707201,,Build module and integrate into App pipeline,not completed,Integrate HTTP gem for outside data calls,not completed,Call data from module,not completed
136706997,Form Integration,"",,,,feature,2,unscheduled,"Dec 27, 2016",,,Jordan Hudgens,Integrate forms for any features that need them.,https://www.pivotaltracker.com/story/show/136706997,,Form tag with security tokens,not completed,Form for,not completed,JavaScript Form Integrations,not completed,Custom validations on forms,not completed
136706859,Image Management,"",,,,feature,2,unscheduled,"Dec 27, 2016",,,Jordan Hudgens,Integrate images into a Rails application.,https://www.pivotaltracker.com/story/show/136706859,,Manual integration,not completed,Rails Asset management for images,not completed,Implement a video background on the homepage,not completed
136707139,JavaScript Integration,"",,,,feature,3,unscheduled,"Dec 27, 2016",,,Jordan Hudgens,Integrate JavaScript tools into Rails,https://www.pivotaltracker.com/story/show/136707139,,Basic JavaScript integration,not completed,CoffeeScript Deep Dive,not completed,jQuery Drag and Drop Interface for Portfolio Items,not completed
136707061,Stylesheets,"",,,,feature,2,unscheduled,"Dec 27, 2016",,,Jordan Hudgens,Integrate custom styles in Rails,https://www.pivotaltracker.com/story/show/136707061,,Custom styles,not completed,Integrate bootstrap styles,not completed,Organize SCSS files,not completed
136706801,RubyGems Integration,"",,,,feature,3,unscheduled,"Dec 27, 2016",,,Jordan Hudgens,"Utilize various RubyGems in order to implement Bootstrap, Devise, and Petergate, along with building your own gem.",https://www.pivotaltracker.com/story/show/136706801,,Integrate bootstrap,not completed,Integrate devise,not completed,Integrate Petergate,not completed,Build a custom gem that outputs your top rated skill,not completed
136706509,Debugging,"",,,,feature,1,unscheduled,"Dec 27, 2016",,,Jordan Hudgens,How to properly debug a Rails application.,https://www.pivotaltracker.com/story/show/136706509,,Puts debugging,not completed,Byebug,not completed,Pry,not completed,Error management,not completed
136706451,Rails Views,"",,,,feature,3,unscheduled,"Dec 27, 2016",,,Jordan Hudgens,Learn how to work with the view system in Rails.,https://www.pivotaltracker.com/story/show/136706451,,Working with the master layout file,not completed,Creating a secondary layout file for blogs,not completed,Create another layout file for portfolio items,not completed,Implementing partials for the nav bar,not completed,Integrating View Helpers,not completed,Integrating content helpers,not completed,Partials for data collections,not completed,Partials with local variables,not completed,Partials for manual collections,not completed
136706347,Controllers,"",,,,feature,2,unscheduled,"Dec 27, 2016",,,Jordan Hudgens,Walk through how controllers work in Rails,https://www.pivotaltracker.com/story/show/136706347,,Data flow review,not completed,Working with sessions,not completed,Analyzing params,not completed,How the Application Controller works,not completed,Working with strong params,not completed
136706307,Data Management,"",,,,feature,3,unscheduled,"Dec 27, 2016",,,Jordan Hudgens,"Implement validations, data relationships, custom scopes, and other data driven items.",https://www.pivotaltracker.com/story/show/136706307,,Implement validations,not completed,Create data relationships,not completed,Create custom scopes,not completed,Implement virtual attributes,not completed,Setting data defaults,not completed,Integrate concerns,not completed,Nested attributes for blog tags,not completed
136706241,Data Flow for Portfolio Features,"",,,,feature,2,unscheduled,"Dec 27, 2016",,,Jordan Hudgens,"Build out the portfolio feature to allow for an image, a title, a link, and a description.",https://www.pivotaltracker.com/story/show/136706241,,Custom route for portfolio items,not completed,Friendly routes,not completed,Custom action for updating status,not completed
136705669,Generators,"",,,,feature,3,unscheduled,"Dec 27, 2016",,,Jordan Hudgens,Utilize Rails generators to build out the basic functionality of the application.,https://www.pivotaltracker.com/story/show/136705669,,Controller generator for site pages,not completed,Model generator for list of skills,not completed,Resource generator for portfolio,not completed
136705657,Implement Version Control,"",,,,feature,1,unscheduled,"Dec 27, 2016",,,Jordan Hudgens,"Implement version control for the app and connect the codebase to GitHub.
",https://www.pivotaltracker.com/story/show/136705657,,Signup for github,not completed,Create and push to repo,not completed,Add to .gitignore,not completed
